202.00, 97.00, 58.00, 569.00, 553.00, 628.00
234.00, 83.00, 89.00, 615.00, 605.00, 680.00
238.00, 56.00, 72.00, 664.00, 667.00, 735.00
217.00, 60.00, 57.00, 733.00, 743.00, 805.00
246.00, 131.00, 21.00, 811.00, 824.00, 885.00
265.00, 146.00, 14.00, 867.00, 886.00, 940.00
263.00, 85.00, 23.00, 908.00, 933.00, 977.00
253.00, 67.00, 20.00, 967.00, 995.00, 1024.00
283.00, 137.00, 48.00, 1029.00, 1055.00, 1072.00
276.00, 153.00, 48.00, 1038.00, 1067.00, 1079.00
252.00, 49.00, 10.00, 1026.00, 1060.00, 1071.00
256.00, 95.00, 42.00, 1066.00, 1104.00, 1101.00
245.00, 171.00, 92.00, 1104.00, 1142.00, 1133.00
217.00, 108.00, 58.00, 1100.00, 1135.00, 1118.00
220.00, 83.00, 48.00, 1096.00, 1130.00, 1099.00
239.00, 131.00, 97.00, 1093.00, 1123.00, 1078.00
239.00, 131.00, 97.00, 1050.00, 1078.00, 1027.00
206.00, 44.00, 56.00, 989.00, 1013.00, 957.00
206.00, 44.00, 56.00, 943.00, 964.00, 897.00
213.00, 60.00, 62.00, 888.00, 909.00, 838.00
210.00, 86.00, 89.00, 806.00, 829.00, 758.00
196.00, 35.00, 56.00, 731.00, 754.00, 683.00
193.00, 16.00, 40.00, 670.00, 692.00, 619.00
198.00, 39.00, 61.00, 605.00, 627.00, 553.00
186.00, 28.00, 59.00, 539.00, 561.00, 488.00
167.00, 12.00, 53.00, 476.00, 497.00, 425.00
162.00, 21.00, 47.00, 413.00, 433.00, 362.00
161.00, 27.00, 55.00, 345.00, 365.00, 296.00
153.00, 11.00, 50.00, 283.00, 302.00, 234.00
140.00, 13.00, 48.00, 226.00, 243.00, 174.00
134.00, 20.00, 48.00, 163.00, 178.00, 112.00
130.00, 17.00, 32.00, 99.00, 114.00, 50.00
125.00, -8.00, 34.00, 47.00, 63.00, 1.00
116.00, -24.00, 26.00, 9.00, 25.00, -34.00
103.00, -20.00, 24.00, 23.00, -7.00, -65.00
94.00, -21.00, 26.00, 57.00, -44.00, -96.00
85.00, -28.00, 16.00, 89.00, -78.00, -125.00
87.00, -34.00, 18.00, 118.00, -107.00, -152.00
76.00, -42.00, 11.00, 141.00, -130.00, -173.00
69.00, -37.00, 10.00, 163.00, -154.00, -193.00
61.00, -38.00, 5.00, 186.00, -177.00, -211.00
55.00, -45.00, 6.00, 204.00, -197.00, -225.00
49.00, -48.00, 1.00, 220.00, -212.00, -237.00
47.00, -38.00, 4.00, 233.00, -226.00, -248.00
46.00, -37.00, 5.00, 247.00, -239.00, -260.00
40.00, -51.00, 11.00, 256.00, -249.00, -267.00
36.00, -57.00, 21.00, 258.00, -252.00, -267.00
36.00, -58.00, 9.00, 256.00, -251.00, -263.00
35.00, -58.00, 20.00, 252.00, -245.00, -256.00
27.00, -59.00, 27.00, 244.00, -237.00, -245.00
21.00, -57.00, 20.00, 234.00, -229.00, -233.00
25.00, -61.00, 28.00, 219.00, -213.00, -217.00
17.00, -59.00, 30.00, 197.00, -191.00, -193.00
12.00, -43.00, 21.00, 175.00, -170.00, -169.00
3.00, -36.00, 20.00, 158.00, -154.00, -151.00
8.00, -29.00, 20.00, 145.00, -142.00, -137.00
7.00, -26.00, 22.00, 130.00, -128.00, -122.00
8.00, -23.00, 29.00, 109.00, -106.00, -102.00
4.00, -10.00, 26.00, 87.00, -84.00, -80.00
7.00, -6.00, 27.00, 67.00, -65.00, -61.00
5.00, -1.00, 19.00, 52.00, -51.00, -48.00
7.00, 6.00, 16.00, 44.00, -44.00, -41.00
-12.00, 24.00, 13.00, 12.00, 13.00, 14.00
-20.00, 53.00, 16.00, 2.00, 2.00, 5.00
-14.00, 68.00, 2.00, 8.00, -6.00, -6.00
-30.00, 85.00, 7.00, 3.00, 2.00, -2.00
-37.00, 121.00, 10.00, 12.00, 17.00, 8.00
-32.00, 163.00, 37.00, 19.00, 21.00, 5.00
-23.00, 167.00, 54.00, 2.00, 1.00, -26.00
-15.00, 142.00, 63.00, 32.00, -34.00, -68.00
-18.00, 128.00, 87.00, 70.00, -71.00, -106.00
-29.00, 94.00, 75.00, 93.00, -95.00, -130.00
